Report ID,Drug Identification Number,Report Type,Brand name,Company Name,Common or Proper name,Ingredients,Strength(s),Packaging size,Route of administration,Shortage status,Dosage form(s),ATC Code,ATC description,Anticipated start date,Actual start date,Estimated end date,Actual end date,Reason,Date Created,Date Updated
7067,594652,Shortage,STATEX TAB 5MG,PALADIN LABS INC,Morphine Sulfate 5mg tabs,MORPHINE SULFATE,5MG,100 tab bottles,ORAL,Resolved,TABLET,N02AA,OPIOIDS,2017-04-17,,2017-05-22,2017-05-22,Demand increase for the drug.,2017-04-14,2017-08-17
12794,594652,Shortage,STATEX TAB 5MG,PALADIN LABS INC,Morphine Sulfate 5mg,MORPHINE SULFATE,5MG,100 tabs/bottle,ORAL,Resolved,TABLET,N02AA,OPIOIDS,2017-06-14,2017-06-14,2017-06-23,2017-06-23,Demand increase for the drug.,2017-06-15,2017-08-17
31270,594636,Shortage,STATEX TABLET 25MG,PALADIN LABS INC,Statex,MORPHINE SULFATE,25MG,100tabs,ORAL,Resolved,TABLET,N02AA,OPIOIDS,,2017-11-30,,2017-12-22,Disruption of the manufacture of the drug.,2017-11-30,2017-12-29
19852,632201,Shortage,STATEX-SUPPOSITORIES 10MG,PALADIN LABS INC,Statex,MORPHINE SULFATE,10MG,Box of 10,RECTAL,Anticipated shortage,SUPPOSITORY,N02AA,OPIOIDS,2021-08-31,,,,Disruption of the manufacture of the drug.,2017-08-18,2018-12-21
62147,2372436,Shortage,STAXYN,BAYER INC,Vardenafil Tablets,VARDENAFIL,10MG,4's,ORAL,Actual shortage,TABLET (ORALLY DISINTEGRATING),G04BE,"OTHER UROLOGICALS, INCL ANTISPASMODICS",2018-11-15,2018-11-13,,,Disruption of the manufacture of the drug.,2018-09-21,2019-03-29
44911,2299186,Shortage,STERILE WATER FOR INJECTION USP,TELIGENT OU,Sterile Water for Injection,WATER,100%,10 ML,INTRAMUSCULAR  INTRAVENOUS  SUBCUTANEOUS,Resolved,SOLUTION,V07AB,ALL OTHER NON-THERAPEUTIC PRODUCTS,,2018-04-01,,2018-04-24,Other (Please describe in comments),2018-04-04,2018-04-26
43935,2142546,Shortage,STERILE WATER FOR INJECTION USP,PFIZER CANADA INC,STERILE WATER,WATER,100%,25 x 20mL PVL,INTRAMUSCULAR  INTRAPERITONEAL  INTRAVENOUS  SUBCUTANEOUS,Resolved,SOLUTION,V07AB,ALL OTHER NON-THERAPEUTIC PRODUCTS,,2018-03-23,,2018-06-22,Disruption of the manufacture of the drug.,2018-03-26,2018-06-23
35796,2142546,Shortage,STERILE WATER FOR INJECTION USP,PFIZER CANADA INC,STERILE WATER,WATER,100%,25X10mL PVL,INTRAMUSCULAR  INTRAPERITONEAL  INTRAVENOUS  SUBCUTANEOUS,Resolved,SOLUTION,V07AB,ALL OTHER NON-THERAPEUTIC PRODUCTS,,2018-03-21,,2018-09-24,Disruption of the manufacture of the drug.,2018-01-12,2018-09-25
80141,799998,Shortage,STERILE WATER FOR IRRIGATION,BAXTER CORPORATION,Sterile Water for Irrigation,WATER,100%,500 mL,IRRIGATION,Resolved,LIQUID,V07AB,ALL OTHER NON-THERAPEUTIC PRODUCTS,2019-04-01,2019-04-01,2019-08-06,2019-08-06,Shortage of an active ingredient.,2019-04-01,2019-08-07
80145,799998,Shortage,STERILE WATER FOR IRRIGATION,BAXTER CORPORATION,Sterile Water for Irrigation,WATER,100%,1000 mL,IRRIGATION,Resolved,LIQUID,V07AB,ALL OTHER NON-THERAPEUTIC PRODUCTS,2019-04-01,2019-04-01,2019-08-06,2019-08-06,Shortage of an active ingredient.,2019-04-01,2019-08-07
71954,498785,Shortage,STERILE WATER FOR IRRIGATION USP,ICU MEDICAL CANADA INC,STERILE WATER FOR IRRIGATION USP,WATER,100%,3000 ml,INTRAPERITONEAL  IRRIGATION,Resolved,LIQUID,V07AB,ALL OTHER NON-THERAPEUTIC PRODUCTS,2019-03-01,2019-03-01,2019-03-30,2019-03-30,Delay in shipping of the drug.,2019-01-11,2019-05-31
41247,38229,Shortage,STERILE WATER FOR IRRIGATION USP,ICU MEDICAL CANADA INC,Sterile Water for Irrigation USP,WATER,100%,250ML,INTRAPERITONEAL  IRRIGATION  TOPICAL,Resolved,LIQUID,V07AB,ALL OTHER NON-THERAPEUTIC PRODUCTS,2018-02-27,2018-02-27,2018-06-30,2018-06-25,Disruption of the manufacture of the drug.,2018-02-27,2018-07-23
85285,38229,Shortage,STERILE WATER FOR IRRIGATION USP,ICU MEDICAL CANADA INC,Sterile Water for Irrigation USP,WATER,100%,250 ml,INTRAPERITONEAL  IRRIGATION  TOPICAL,Resolved,LIQUID,V07AB,ALL OTHER NON-THERAPEUTIC PRODUCTS,2019-06-14,,2019-07-12,2019-10-31,Delay in shipping of the drug.,2019-05-31,2019-11-01
28246,1963961,Shortage,STERILE WATER FOR IRRIGATION USP,B. BRAUN MEDICAL INC,Sterile Water,WATER,100%,"500mL, 1000mL, 2000mL, 4000mL",IRRIGATION,Actual shortage,LIQUID,V07AB,ALL OTHER NON-THERAPEUTIC PRODUCTS,,2017-11-03,,,Requirements related to complying with good manufacturing practices.,2017-11-06,2019-11-06
43155,498785,Shortage,STERILE WATER FOR IRRIGATION USP,ICU MEDICAL CANADA INC,Sterile Water for Irrigation USP,WATER,100%,1000ML,INTRAPERITONEAL  IRRIGATION,Resolved,LIQUID,V07AB,ALL OTHER NON-THERAPEUTIC PRODUCTS,2018-04-01,,2018-04-30,2018-04-17,Disruption of the manufacture of the drug.,2018-03-16,2018-04-23
44135,402257,Shortage,STERILE WATER INJ,OMEGA LABORATORIES LTD,Steril Water,WATER,100%,10 X 10mL vial,INTRAMUSCULAR  INTRAVENOUS  SUBCUTANEOUS,Resolved,LIQUID,V07AB,ALL OTHER NON-THERAPEUTIC PRODUCTS,,2018-01-29,,2018-05-04,Demand increase for the drug.,2018-03-27,2018-06-11
14401,2247228,Shortage,STIEPROX SHAMPOO,GLAXOSMITHKLINE INC,ciclopirox olamine shampoo,CICLOPIROX OLAMINE,1.5%,150 mL,TOPICAL,Resolved,SHAMPOO,D01AE,ANTIFUNGALS FOR TOPICAL USE,,2017-06-28,,2017-06-30,Delay in shipping of the drug.,2017-06-29,2017-07-04
78695,2247228,Shortage,STIEPROX SHAMPOO,GLAXOSMITHKLINE INC,ciclopirox olamine shampoo,CICLOPIROX OLAMINE,1.5%,150mL,TOPICAL,Resolved,SHAMPOO,D01AE,ANTIFUNGALS FOR TOPICAL USE,,2019-04-12,2019-11-15,2019-10-09,Disruption of the manufacture of the drug.,2019-03-14,2019-10-10
98223,518182,Shortage,STIEVA-A CREAM,GLAXOSMITHKLINE INC,Tretinoin cream,TRETINOIN,0.05%,25G,TOPICAL,Actual shortage,CREAM,D10AD,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2019-11-11,2019-12-19,,Demand increase for the drug.,2019-11-08,2019-11-13
96014,2391678,Shortage,SUBLINOX,"BAUSCH HEALTH, CANADA INC.",SUBLINOX,ZOLPIDEM TARTRATE,5MG,n/a,SUBLINGUAL,Resolved,TABLET (ORALLY DISINTEGRATING),N05CF,HYPNOTICS AND SEDATIVES,,2019-10-03,,2019-10-14,Delay in shipping of the drug.,2019-10-10,2019-10-17
41543,2391678,Shortage,SUBLINOX,VALEANT CANADA LP/VALEANT CANADA S.E.C.,SUBLINOX,ZOLPIDEM TARTRATE,5MG,na,SUBLINGUAL,Resolved,TABLET (ORALLY DISINTEGRATING),N05CF,HYPNOTICS AND SEDATIVES,,2018-03-28,,2018-06-29,Other (Please describe in comments),2018-03-02,2018-06-30
41546,2370433,Shortage,SUBLINOX,VALEANT CANADA LP/VALEANT CANADA S.E.C.,SUBLINOX,ZOLPIDEM TARTRATE,10MG,na,SUBLINGUAL,Resolved,TABLET (ORALLY DISINTEGRATING),N05CF,HYPNOTICS AND SEDATIVES,,2018-03-21,,2018-06-18,Other (Please describe in comments),2018-03-02,2018-06-20
86505,2391678,Shortage,SUBLINOX,VALEANT CANADA LP/VALEANT CANADA S.E.C.,SUBLINOX,ZOLPIDEM TARTRATE,5MG,30,SUBLINGUAL,Resolved,TABLET (ORALLY DISINTEGRATING),N05CF,HYPNOTICS AND SEDATIVES,2019-06-14,,,2019-07-02,Other (Please describe in comments),2019-06-12,2019-07-05
24049,2370433,Shortage,SUBLINOX,VALEANT CANADA LP/VALEANT CANADA S.E.C.,SUBLINOX,ZOLPIDEM TARTRATE,10MG,N/A,SUBLINGUAL,Resolved,TABLET (ORALLY DISINTEGRATING),N05CF,HYPNOTICS AND SEDATIVES,2017-10-21,,2017-11-03,2017-11-10,Other (Please describe in comments),2017-10-02,2017-11-13
65865,2295709,Shortage,SUBOXONE,INDIVIOR UK LIMITED,Suboxone 8mg tabs 28packs,BUPRENORPHINE  NALOXONE,8MG  2MG,28 tablets/unit,SUBLINGUAL,Resolved,TABLET,N07BC,DRUGS USED IN ADDICTIVE DISORDERS,,2018-11-06,,2018-11-12,Other (Please describe in comments),2018-10-30,2018-11-13
39956,2422336,Shortage,SUCCINYLCHOLINE CHLORIDE INJECTION,TELIGENT OU,Succinylcholine Chloride Injection,SUCCINYLCHOLINE CHLORIDE,20MG,10 ML,INTRAVENOUS,Resolved,SOLUTION,M03AB,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",,2018-02-01,2018-07-01,2018-07-16,Disruption of the manufacture of the drug.,2018-02-15,2018-07-17
85107,2422336,Shortage,SUCCINYLCHOLINE CHLORIDE INJECTION,TELIGENT OU,Succinylcholine Chloride,SUCCINYLCHOLINE CHLORIDE,20MG,20ML,INTRAVENOUS,Actual shortage,SOLUTION,M03AB,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",2019-05-28,2019-05-28,2020-05-29,,Disruption of the manufacture of the drug.,2019-05-28,2019-10-03
62448,2422336,Shortage,SUCCINYLCHOLINE CHLORIDE INJECTION,TELIGENT OU,Succinylcholine Chloride Injection,SUCCINYLCHOLINE CHLORIDE,20MG,10 mL,INTRAVENOUS,Actual shortage,SOLUTION,M03AB,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",,2018-09-03,2019-12-31,,Disruption of the manufacture of the drug.,2018-09-27,2019-07-29
13600,441767,Shortage,SULFINPYRAZONE,AA PHARMA INC,Sulfinpyrazone,SULFINPYRAZONE,200MG,100 Bottle,ORAL,Resolved,TABLET,M04AB,ANTIGOUT PREPARATIONS,,2017-06-22,2017-07-17,2017-07-06,Disruption of the manufacture of the drug.,2017-06-22,2017-09-05
41938,2324652,Shortage,SUMATRIPTAN,PRO DOC LIMITEE,SUMATRIPTAN,SUMATRIPTAN,50MG,6,ORAL,Resolved,TABLET,N02CC,ANTIMIGRAINE PREPARATIONS,,2018-03-06,,2018-05-09,Delay in shipping of the drug.,2018-03-06,2018-05-10
82665,2382660,Shortage,SUNPHARMA ROSUVASTATIN,SUN PHARMA CANADA INC,ROSUVASTATIN,ROSUVASTATIN,20MG,500,ORAL,Resolved,TABLET,C10AA,"LIPID MODIFYING AGENTS, PLAIN",,2019-04-22,2019-05-10,2019-05-10,Disruption of the manufacture of the drug.,2019-04-29,2019-05-13
15472,2452294,Shortage,SUNVEPRA,BRISTOL-MYERS SQUIBB CANADA,Asunaprevir,ASUNAPREVIR,100MG,1 BTL x 56,ORAL,Resolved,CAPSULE,J05AE,DIRECT ACTING ANTIVIRALS,2017-07-24,2017-07-21,2017-11-30,2017-10-16,Other (Please describe in comments),2017-07-11,2017-10-17
30258,2227428,Shortage,SUPRANE,BAXTER CORPORATION,"Desflurane, USP",DESFLURANE,100%,"240mL bottle,   6 units/Case",INHALATION,Resolved,LIQUID,N01AB,"ANESTHETICS, GENERAL",2017-11-22,2017-11-22,2017-12-15,2017-12-15,Delay in shipping of the drug.,2017-11-23,2017-12-16
38418,868965,Shortage,SUPRAX,ODAN LABORATORIES LTD,Cefixime for oral suspension,CEFIXIME,100MG,50 mL,ORAL,Resolved,POWDER FOR SUSPENSION,J01DD,OTHER BETA-LACTAM ANTIBACTERIALS,2018-02-07,2018-02-07,2018-02-21,2018-02-22,Delay in shipping of the drug.,2018-02-05,2018-02-23
50483,868981,Shortage,SUPRAX,ODAN LABORATORIES LTD,Cefixime tablets,CEFIXIME,400MG,7 tablets or 10 tablets,ORAL,Resolved,TABLET,J01DD,OTHER BETA-LACTAM ANTIBACTERIALS,,2018-05-28,2018-08-31,2018-08-31,Delay in shipping of the drug.,2018-05-28,2018-09-01
45974,868965,Shortage,SUPRAX,ODAN LABORATORIES LTD,Cefixime for oral suspension,CEFIXIME,100MG,50 mL,ORAL,Resolved,POWDER FOR SUSPENSION,J01DD,OTHER BETA-LACTAM ANTIBACTERIALS,,2018-04-16,2018-05-25,2018-05-24,Delay in shipping of the drug.,2018-04-16,2018-05-25
83015,2225158,Shortage,SUPREFACT,SANOFI-AVENTIS CANADA INC,Suprefact,BUSERELIN,1MG,2,NASAL,Resolved,SOLUTION,L02AE,HORMONES AND RELATED AGENTS,2019-05-10,,2019-06-28,2019-06-03,Other (Please describe in comments),2019-05-02,2019-06-04
10149,2225166,Shortage,SUPREFACT,SANOFI-AVENTIS CANADA INC,Suprefact Inj. M.D. 1mg/ml - vials,BUSERELIN,1MG,2 X 5.5ml,SUBCUTANEOUS,Resolved,SOLUTION,L02AE,HORMONES AND RELATED AGENTS,,2017-05-15,2017-06-09,2017-06-05,Other (Please describe in comments),2017-05-12,2017-07-06
93565,2016109,Shortage,SURVANTA,ABBVIE CORPORATION,SURVANTA 8mL vial,BERACTANT,25MG,8mL vial (010401320),INTRATRACHEAL,Resolved,SUSPENSION,R07AA,OTHER RESPIRATORY SYSTEM PRODUCTS,2019-09-10,2019-09-10,2019-09-18,2019-09-18,Demand increase for the drug.,2019-09-11,2019-09-19
56829,2016109,Shortage,SURVANTA,ABBVIE CORPORATION,"SURVANTA VIAL, 4mL",BERACTANT,25MG,4mL vial,INTRATRACHEAL,Resolved,SUSPENSION,R07AA,OTHER RESPIRATORY SYSTEM PRODUCTS,,2018-07-24,2018-09-04,2018-08-29,Demand increase for the drug.,2018-07-27,2018-08-30
72327,253952,Shortage,SYNACTHEN DEPOT,MALLINCKRODT SPECIALTY PHARMACEUTICALS IRELAND LTD.,Tetracosactide Zinc Injection,TETRACOSACTIDE,1MG,1 mL ampoule,INTRAMUSCULAR,Actual shortage,SUSPENSION,H01AA,ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,2019-02-28,,,,Disruption of the manufacture of the drug.,2019-01-15,2019-04-12
3283,2162512,Shortage,SYNALAR OINTMENT 0.025%,VALEANT CANADA LP/VALEANT CANADA S.E.C.,SYNALAR,FLUOCINOLONE ACETONIDE,0.025%,60G,TOPICAL,Resolved,OINTMENT,D07AC,"CORTICOSTEROIDS, PLAIN",,2017-01-04,2017-05-15,2017-06-05,Disruption of the manufacture of the drug.,2017-03-17,2017-06-06
36018,2188783,Shortage,SYNAREL,PFIZER CANADA INC,SYNAREL,NAFARELIN,2MG,1x8mL,NASAL,Resolved,METERED-DOSE AEROSOL,H01CA,HYPOTHALAMIC HORMONES,,2018-01-02,,2018-01-22,Disruption of the manufacture of the drug.,2018-01-16,2018-01-24
55709,2320541,Shortage,SYNFLORIX,GLAXOSMITHKLINE INC,"Pneumococcal conjugate vaccine (Non-Typeable Haemophilus influenzae (NTHi) protein D, diphtheria or tetanus toxoid conjugates) adsorbed",PNEUMOCOCCAL POLYSACC. SEROT. 18C CONJUG. TO TETANUS TOXOID CARRIER PROT.  PNEUMOCOCCAL POLYSACCHARID SEROT. 19F CONJUG. TO DIPHTHERIA TOXOID CARRIER PROT.  PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 1 CONJUGATED TO PROTEIN D CARRIER PROTEIN  PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 4 CONJUGATED TO PROTEIN D CARRIER PROTEIN  PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 5 CONJUGATED TO PROTEIN D CARRIER PROTEIN  PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 6B CONJUGATED TO PROTEIN D CARRIER PROTEIN  PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 7F CONJUGATED TO PROTEIN D CARRIER PROTEIN  PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 9V CONJUGATED TO PROTEIN D CARRIER PROTEIN  PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 14 CONJUGATED TO PROTEIN D CARRIER PROTEIN  PNEUMOCOCCAL POLYSACCHARIDE SEROTYPE 23F CONJUGATED TO PROTEIN D CARRIER PROTEIN,3MCG  3MCG  3MCG  1MCG  3MCG  1MCG  1MCG  1MCG  1MCG  1MCG  1MCG,10's,INTRAMUSCULAR,Resolved,SUSPENSION,J07AL,BACTERIAL VACCINES,,2018-07-10,2018-08-17,2018-08-01,Delay in shipping of the drug.,2018-07-13,2018-08-02
91766,2456575,Shortage,SYNJARDY,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,SYNAJRDY,METFORMIN HYDROCHLORIDE  EMPAGLIFLOZIN,500MG  5MG,60s,ORAL,Resolved,TABLET,A10BD,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",,2019-08-08,2019-09-16,2019-08-23,Delay in shipping of the drug.,2019-08-19,2019-08-24
29739,2172100,Shortage,SYNTHROID,BGP PHARMA ULC,SYNTHROID,LEVOTHYROXINE SODIUM,100MCG,90,ORAL,Avoided shortage,TABLET,H03AA,THYROID PREPARATIONS,2017-11-24,,,2017-11-23,Disruption of the manufacture of the drug.,2017-11-20,2017-11-23
29743,2172119,Shortage,SYNTHROID,BGP PHARMA ULC,SYNTHROID,LEVOTHYROXINE SODIUM,125MCG,90,ORAL,Avoided shortage,TABLET,H03AA,THYROID PREPARATIONS,2017-11-24,,,2017-11-23,Disruption of the manufacture of the drug.,2017-11-20,2017-11-23
33596,2172119,Shortage,SYNTHROID,BGP PHARMA ULC,SYNTHROID,LEVOTHYROXINE SODIUM,125MCG,90,ORAL,Avoided shortage,TABLET,H03AA,THYROID PREPARATIONS,2017-12-21,,,2017-12-19,Disruption of the manufacture of the drug.,2017-12-18,2017-12-19
29798,2172127,Shortage,SYNTHROID,BGP PHARMA ULC,SYNTHROID,LEVOTHYROXINE SODIUM,150MCG,1000,ORAL,Avoided shortage,TABLET,H03AA,THYROID PREPARATIONS,2017-12-04,,,2017-11-23,Disruption of the manufacture of the drug.,2017-11-20,2017-11-23
19316,2172151,Shortage,SYNTHROID,BGP PHARMA ULC,SYNTHROID,LEVOTHYROXINE SODIUM,300MCG,90,ORAL,Resolved,TABLET,H03AA,THYROID PREPARATIONS,,2018-11-05,,2018-11-09,Requirements related to complying with good manufacturing practices.,2017-08-14,2018-11-10
66447,2171228,Shortage,SYNTHROID,BGP PHARMA ULC,SYNTHROID,LEVOTHYROXINE SODIUM,112MCG,90BT,ORAL,Avoided shortage,TABLET,H03AA,THYROID PREPARATIONS,2018-11-13,,2018-11-23,2018-11-12,Delay in shipping of the drug.,2018-11-08,2018-11-13
75981,2172127,Shortage,SYNTHROID,BGP PHARMA ULC,SYNTHROID,LEVOTHYROXINE SODIUM,150MCG,1000 BT,ORAL,Resolved,TABLET,H03AA,THYROID PREPARATIONS,,2018-09-27,2019-03-08,2019-02-21,Delay in shipping of the drug.,2019-02-15,2019-02-22
72941,2172127,Shortage,SYNTHROID,BGP PHARMA ULC,SYNTHROID,LEVOTHYROXINE SODIUM,150MCG,1000BT,ORAL,Avoided shortage,TABLET,H03AA,THYROID PREPARATIONS,2019-01-31,,2019-02-01,2019-01-21,Delay in shipping of the drug.,2019-01-18,2019-01-21
73970,2172127,Shortage,SYNTHROID,BGP PHARMA ULC,SYNTHROID,LEVOTHYROXINE SODIUM,150MCG,1000BT,ORAL,Resolved,TABLET,H03AA,THYROID PREPARATIONS,2018-09-27,,2019-02-08,2019-02-01,Delay in shipping of the drug.,2019-01-30,2019-02-02
77810,2172127,Shortage,SYNTHROID,BGP PHARMA ULC,SYNTHROID,LEVOTHYROXINE SODIUM,150MCG,"90 BT, 1000 BT",ORAL,Resolved,TABLET,H03AA,THYROID PREPARATIONS,2019-03-04,2019-03-04,2019-03-07,2019-03-08,Requirements related to complying with good manufacturing practices.,2019-03-05,2019-03-09
14596,2455366,Shortage,TADALAFIL,PRO DOC LIMITEE,TADALAFIL,TADALAFIL,10MG,4,ORAL,Resolved,TABLET,G04BE,"OTHER UROLOGICALS, INCL ANTISPASMODICS",,2017-07-03,,2017-11-02,Delay in shipping of the drug.,2017-07-04,2017-11-03
95241,2455366,Shortage,TADALAFIL,PRO DOC LIMITEE,TADALAFIL,TADALAFIL,10MG,4,ORAL,Actual shortage,TABLET,G04BE,"OTHER UROLOGICALS, INCL ANTISPASMODICS",,2019-10-02,2019-12-06,,Delay in shipping of the drug.,2019-10-02,2019-10-03
29195,2455358,Shortage,TADALAFIL,PRO DOC LIMITEE,TADALAFIL,TADALAFIL,5MG,30,ORAL,Resolved,TABLET,G04BE,"OTHER UROLOGICALS, INCL ANTISPASMODICS",,2017-11-14,,2017-12-06,Delay in shipping of the drug.,2017-11-14,2017-12-07
17354,2455374,Shortage,TADALAFIL,PRO DOC LIMITEE,TADALAFIL,TADALAFIL,20MG,4,ORAL,Resolved,TABLET,G04BE,"OTHER UROLOGICALS, INCL ANTISPASMODICS",,2018-11-02,,2018-12-11,Delay in shipping of the drug.,2017-07-26,2018-12-12
98778,2455374,Shortage,TADALAFIL,PRO DOC LIMITEE,TADALAFIL,TADALAFIL,20MG,4,ORAL,Actual shortage,TABLET,G04BE,"OTHER UROLOGICALS, INCL ANTISPASMODICS",,2019-11-14,2019-12-24,,Delay in shipping of the drug.,2019-11-15,2019-11-15
58104,2137984,Shortage,TALWIN,SANOFI-AVENTIS CANADA INC,Talwin 50mg,PENTAZOCINE,50MG,100,ORAL,Resolved,TABLET,N02AD,OPIOIDS,2018-10-08,2018-10-08,2019-04-15,2019-04-02,Other (Please describe in comments),2018-08-14,2019-04-03
14785,2241976,Shortage,TALWIN 30 MG/ML,HOSPIRA HEALTHCARE CORPORATION,TALWIN,PENTAZOCINE,30MG,25x1ml,INTRAMUSCULAR  INTRAVENOUS  SUBCUTANEOUS,Avoided shortage,SOLUTION,N02AD,OPIOIDS,2018-11-23,,,2018-09-04,Other (Please describe in comments),2017-07-05,2018-09-04
39146,2381842,Shortage,TAMIFLU,HOFFMANN-LA ROCHE LIMITED,OSELTAMIVIR,OSELTAMIVIR,6MG,Powder for Oral Suspension,ORAL,Avoided shortage,POWDER FOR SUSPENSION,J05AH,DIRECT ACTING ANTIVIRALS,2018-03-01,,2018-03-01,2018-02-28,Demand increase for the drug.,2018-02-08,2018-02-28
44601,2429667,Shortage,TAMSULOSIN CR,SIVEM PHARMACEUTICALS ULC,TAMSULOSIN CR,TAMSULOSIN HYDROCHLORIDE,0.4MG,500,ORAL,Resolved,TABLET (EXTENDED-RELEASE),G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,2018-04-16,2018-04-16,2018-05-18,2018-05-18,Delay in shipping of the drug.,2018-04-02,2018-06-26
25166,2413612,Shortage,TAMSULOSIN CR,PRO DOC LIMITEE,TAMSULOSIN CR,TAMSULOSIN HYDROCHLORIDE,0.4MG,30-500,ORAL,Resolved,TABLET (EXTENDED-RELEASE),G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,,2017-10-10,,2017-10-27,Delay in shipping of the drug.,2017-10-10,2017-10-30
28095,2429667,Shortage,TAMSULOSIN CR,SIVEM PHARMACEUTICALS ULC,TAMSULOSIN CR,TAMSULOSIN HYDROCHLORIDE,0.4MG,500,ORAL,Avoided shortage,TABLET (EXTENDED-RELEASE),G04CA,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,2018-01-04,,2018-01-12,2017-12-29,Delay in shipping of the drug.,2017-11-06,2018-01-18
17697,2240946,Shortage,TARKA,BGP PHARMA ULC,TARKA,VERAPAMIL HYDROCHLORIDE  TRANDOLAPRIL,240MG  2MG,100,ORAL,Actual shortage,TABLET (EXTENDED-RELEASE),C09BB,"ACE INHIBITORS, COMBINATIONS",,2018-01-30,,,Disruption of the manufacture of the drug.,2017-08-01,2018-12-21
58217,2238097,Shortage,TARKA,BGP PHARMA ULC,Trandolapril/Verapamil Hydrochloride Sustained-Release Tablets,VERAPAMIL HYDROCHLORIDE  TRANDOLAPRIL,240MG  4MG,BT 100,ORAL,Actual shortage,TABLET (EXTENDED-RELEASE),C09BB,"ACE INHIBITORS, COMBINATIONS",2019-01-31,,,,Disruption of the manufacture of the drug.,2018-08-15,2019-02-01
95522,2466082,Shortage,TARO-ACITRETIN,TARO PHARMACEUTICALS INC,TARO-ACITRETIN,ACITRETIN,25MG,30 blister,ORAL,Actual shortage,CAPSULE,D05BB,ANTIPSORIATICS FOR SYSTEMIC USE,,2019-09-27,2020-01-17,,Disruption of the manufacture of the drug.,2019-10-04,2019-11-08
92816,2466074,Shortage,TARO-ACITRETIN,TARO PHARMACEUTICALS INC,TARO-ACITRETIN,ACITRETIN,10MG,30 blister,ORAL,Actual shortage,CAPSULE,D05BB,ANTIPSORIATICS FOR SYSTEMIC USE,,2019-08-28,2020-01-17,,Disruption of the manufacture of the drug.,2019-09-03,2019-11-08
36486,2246714,Shortage,TARO-AMCINONIDE,TARO PHARMACEUTICALS INC,TARO AMCINONIDE,AMCINONIDE,0.1%,30 G,TOPICAL,Resolved,CREAM,D07AC,"CORTICOSTEROIDS, PLAIN",,2018-01-15,2018-10-19,2018-10-17,Disruption of the manufacture of the drug.,2018-01-18,2018-10-18
31634,2246714,Shortage,TARO-AMCINONIDE,TARO PHARMACEUTICALS INC,TARO AMCINONIDE,AMCINONIDE,0.1%,60G,TOPICAL,Resolved,CREAM,D07AC,"CORTICOSTEROIDS, PLAIN",,2017-12-03,2018-10-19,2018-10-17,Disruption of the manufacture of the drug.,2017-12-04,2018-10-18
38332,2246714,Shortage,TARO-AMCINONIDE,TARO PHARMACEUTICALS INC,TARO AMCINONIDE,AMCINONIDE,0.1%,15G,TOPICAL,Resolved,CREAM,D07AC,"CORTICOSTEROIDS, PLAIN",,2018-02-01,2018-10-19,2018-10-17,Disruption of the manufacture of the drug.,2018-02-02,2018-10-18
19790,2365650,Shortage,TARO-ANASTROZOLE,TARO PHARMACEUTICALS INC,TARO ANASTROZOLE,ANASTROZOLE,1MG,3x10BL,ORAL,Resolved,TABLET,L02BG,HORMONE ANTAGONISTS AND RELATED AGENTS,,2018-05-23,2019-02-27,2019-02-27,Disruption of the manufacture of the drug.,2017-08-18,2019-03-04
87416,2464519,Shortage,TARO-BENZOYL PEROXIDE / CLINDAMYCIN KIT,TARO PHARMACEUTICALS INC,TARO-BENZOYL PEROXIDE / CLINDAMYCIN KIT,BENZOYL PEROXIDE  CLINDAMYCIN,5%  1%,50 g,TOPICAL,Resolved,GEL,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2019-06-13,2019-07-19,2019-07-19,Disruption of the manufacture of the drug.,2019-06-24,2019-07-20
91297,2464519,Shortage,TARO-BENZOYL PEROXIDE / CLINDAMYCIN KIT,TARO PHARMACEUTICALS INC,TARO-BENZOYL PEROXIDE / CLINDAMYCIN KIT,BENZOYL PEROXIDE  CLINDAMYCIN,5%  1%,50 g,TOPICAL,Actual shortage,GEL,D10AF,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,,2019-08-02,2019-11-22,,Disruption of the manufacture of the drug.,2019-08-09,2019-11-01
